sensor_id,timestamp,location,temperature,humidity
00:0f:00:70:91:0a,2020-07-12 00:37:02.664910555,IoT-Lab,19.700000762939453,76.19999694824219
1c:bf:ce:15:ec:4d,2020-07-12 00:37:03.639209032,IoT-Lab,26.899999618530273,78.0
b8:27:eb:bf:9d:51,2020-07-12 00:37:06.307911396,IoT-Lab,22.6,51.1
00:0f:00:70:91:0a,2020-07-12 00:37:06.477718353,IoT-Lab,19.700000762939453,76.19999694824219
b8:27:eb:bf:9d:51,2020-07-12 00:37:09.994317055,IoT-Lab,22.7,51.2
00:0f:00:70:91:0a,2020-07-12 00:37:11.934315920,IoT-Lab,19.700000762939453,76.30000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:37:13.680342436,IoT-Lab,22.7,51.2
1c:bf:ce:15:ec:4d,2020-07-12 00:37:14.390953541,IoT-Lab,26.899999618530273,77.80000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:37:17.366324902,IoT-Lab,22.6,51.1
00:0f:00:70:91:0a,2020-07-12 00:37:18.431948900,IoT-Lab,19.700000762939453,76.30000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:37:21.052293777,IoT-Lab,22.7,51.2
00:0f:00:70:91:0a,2020-07-12 00:37:23.315928459,IoT-Lab,19.700000762939453,76.30000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:37:24.738475084,IoT-Lab,22.6,51.1
b8:27:eb:bf:9d:51,2020-07-12 00:37:28.424587250,IoT-Lab,22.7,51.2
1c:bf:ce:15:ec:4d,2020-07-12 00:37:28.616542101,IoT-Lab,26.899999618530273,77.69999694824219
b8:27:eb:bf:9d:51,2020-07-12 00:37:32.109719276,IoT-Lab,22.7,51.2
1c:bf:ce:15:ec:4d,2020-07-12 00:37:34.028640032,IoT-Lab,26.899999618530273,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 00:37:35.797401905,IoT-Lab,22.6,51.1
00:0f:00:70:91:0a,2020-07-12 00:37:37.081022024,IoT-Lab,19.700000762939453,76.19999694824219
1c:bf:ce:15:ec:4d,2020-07-12 00:37:38.376487970,IoT-Lab,27.0,77.69999694824219
b8:27:eb:bf:9d:51,2020-07-12 00:37:39.485046864,IoT-Lab,22.7,51.2
b8:27:eb:bf:9d:51,2020-07-12 00:37:43.172654390,IoT-Lab,22.6,51.1
1c:bf:ce:15:ec:4d,2020-07-12 00:37:44.320018768,IoT-Lab,26.899999618530273,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 00:37:46.860538006,IoT-Lab,22.6,51.1
00:0f:00:70:91:0a,2020-07-12 00:37:48.406018496,IoT-Lab,19.799999237060547,76.0999984741211
b8:27:eb:bf:9d:51,2020-07-12 00:37:50.548066616,IoT-Lab,22.6,51.1
1c:bf:ce:15:ec:4d,2020-07-12 00:37:50.810273647,IoT-Lab,26.899999618530273,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 00:37:54.236098289,IoT-Lab,22.7,51.1
00:0f:00:70:91:0a,2020-07-12 00:37:54.909760237,IoT-Lab,19.700000762939453,76.0999984741211
1c:bf:ce:15:ec:4d,2020-07-12 00:37:56.756091833,IoT-Lab,26.899999618530273,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 00:37:57.923650026,IoT-Lab,22.6,51.1
00:0f:00:70:91:0a,2020-07-12 00:37:59.262080908,IoT-Lab,19.799999237060547,76.0999984741211
b8:27:eb:bf:9d:51,2020-07-12 00:38:01.611186028,IoT-Lab,22.7,51.1
00:0f:00:70:91:0a,2020-07-12 00:38:03.076884747,IoT-Lab,19.799999237060547,76.0999984741211
1c:bf:ce:15:ec:4d,2020-07-12 00:38:03.290846348,IoT-Lab,26.899999618530273,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 00:38:05.297846079,IoT-Lab,22.6,51.1
1c:bf:ce:15:ec:4d,2020-07-12 00:38:07.098569393,IoT-Lab,26.899999618530273,77.5999984741211
00:0f:00:70:91:0a,2020-07-12 00:38:07.966928244,IoT-Lab,19.799999237060547,76.19999694824219
b8:27:eb:bf:9d:51,2020-07-12 00:38:09.236770391,IoT-Lab,22.6,51.1
1c:bf:ce:15:ec:4d,2020-07-12 00:38:10.907340288,IoT-Lab,26.899999618530273,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 00:38:12.922947407,IoT-Lab,22.6,51.1
1c:bf:ce:15:ec:4d,2020-07-12 00:38:14.720365047,IoT-Lab,27.0,77.69999694824219
00:0f:00:70:91:0a,2020-07-12 00:38:16.081338882,IoT-Lab,19.700000762939453,76.19999694824219
b8:27:eb:bf:9d:51,2020-07-12 00:38:16.609239101,IoT-Lab,22.6,51.1
b8:27:eb:bf:9d:51,2020-07-12 00:38:20.294087887,IoT-Lab,22.6,51.1
1c:bf:ce:15:ec:4d,2020-07-12 00:38:21.736684084,IoT-Lab,26.899999618530273,77.5999984741211
00:0f:00:70:91:0a,2020-07-12 00:38:23.116339922,IoT-Lab,19.799999237060547,76.19999694824219
b8:27:eb:bf:9d:51,2020-07-12 00:38:23.980401516,IoT-Lab,22.6,51.1
00:0f:00:70:91:0a,2020-07-12 00:38:26.931721687,IoT-Lab,19.700000762939453,76.0999984741211
1c:bf:ce:15:ec:4d,2020-07-12 00:38:27.146395683,IoT-Lab,26.899999618530273,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 00:38:27.664127827,IoT-Lab,22.6,51.1
b8:27:eb:bf:9d:51,2020-07-12 00:38:31.350786924,IoT-Lab,22.6,51.1
00:0f:00:70:91:0a,2020-07-12 00:38:31.821142435,IoT-Lab,19.700000762939453,76.19999694824219
1c:bf:ce:15:ec:4d,2020-07-12 00:38:32.028590918,IoT-Lab,26.899999618530273,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 00:38:35.036886215,IoT-Lab,22.6,51.1
1c:bf:ce:15:ec:4d,2020-07-12 00:38:36.375120401,IoT-Lab,27.0,77.9000015258789
b8:27:eb:bf:9d:51,2020-07-12 00:38:38.722963572,IoT-Lab,22.6,51.0
00:0f:00:70:91:0a,2020-07-12 00:38:40.468007088,IoT-Lab,19.799999237060547,76.19999694824219
1c:bf:ce:15:ec:4d,2020-07-12 00:38:40.716267824,IoT-Lab,26.899999618530273,77.69999694824219
b8:27:eb:bf:9d:51,2020-07-12 00:38:42.409087896,IoT-Lab,22.6,51.0
00:0f:00:70:91:0a,2020-07-12 00:38:45.356749773,IoT-Lab,19.799999237060547,76.19999694824219
b8:27:eb:bf:9d:51,2020-07-12 00:38:46.095187902,IoT-Lab,22.6,51.0
1c:bf:ce:15:ec:4d,2020-07-12 00:38:46.669286966,IoT-Lab,26.899999618530273,77.80000305175781
00:0f:00:70:91:0a,2020-07-12 00:38:49.177614450,IoT-Lab,19.799999237060547,76.30000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:38:49.781031609,IoT-Lab,22.6,51.0
b8:27:eb:bf:9d:51,2020-07-12 00:38:53.466922760,IoT-Lab,22.6,51.1
00:0f:00:70:91:0a,2020-07-12 00:38:55.677720785,IoT-Lab,19.799999237060547,76.30000305175781
1c:bf:ce:15:ec:4d,2020-07-12 00:38:56.357048750,IoT-Lab,26.899999618530273,77.80000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:38:57.152888060,IoT-Lab,22.6,51.1
b8:27:eb:bf:9d:51,2020-07-12 00:39:00.838844776,IoT-Lab,22.6,51.1
00:0f:00:70:91:0a,2020-07-12 00:39:03.257263660,IoT-Lab,19.700000762939453,76.30000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:39:04.524895191,IoT-Lab,22.6,51.1
00:0f:00:70:91:0a,2020-07-12 00:39:07.074292421,IoT-Lab,19.799999237060547,76.19999694824219
b8:27:eb:bf:9d:51,2020-07-12 00:39:08.211097002,IoT-Lab,22.6,51.1
b8:27:eb:bf:9d:51,2020-07-12 00:39:11.897039413,IoT-Lab,22.6,51.2
00:0f:00:70:91:0a,2020-07-12 00:39:14.131730080,IoT-Lab,19.799999237060547,76.30000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:39:15.582928181,IoT-Lab,22.6,51.2
1c:bf:ce:15:ec:4d,2020-07-12 00:39:17.333899975,IoT-Lab,26.899999618530273,77.80000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:39:19.269205809,IoT-Lab,22.6,51.2
00:0f:00:70:91:0a,2020-07-12 00:39:20.090664625,IoT-Lab,19.700000762939453,76.19999694824219
b8:27:eb:bf:9d:51,2020-07-12 00:39:22.955323696,IoT-Lab,22.6,51.2
00:0f:00:70:91:0a,2020-07-12 00:39:23.906171560,IoT-Lab,19.799999237060547,76.19999694824219
1c:bf:ce:15:ec:4d,2020-07-12 00:39:24.881662846,IoT-Lab,26.899999618530273,77.69999694824219
b8:27:eb:bf:9d:51,2020-07-12 00:39:26.641133070,IoT-Lab,22.6,51.1
1c:bf:ce:15:ec:4d,2020-07-12 00:39:29.224967718,IoT-Lab,27.0,78.4000015258789
b8:27:eb:bf:9d:51,2020-07-12 00:39:30.327070951,IoT-Lab,22.6,51.1
00:0f:00:70:91:0a,2020-07-12 00:39:30.407507658,IoT-Lab,19.799999237060547,76.19999694824219
1c:bf:ce:15:ec:4d,2020-07-12 00:39:33.566822052,IoT-Lab,27.0,77.80000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:39:34.013070107,IoT-Lab,22.6,51.1
00:0f:00:70:91:0a,2020-07-12 00:39:34.759685516,IoT-Lab,19.799999237060547,76.30000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:39:37.699265718,IoT-Lab,22.6,51.1
1c:bf:ce:15:ec:4d,2020-07-12 00:39:38.980063200,IoT-Lab,26.899999618530273,77.69999694824219
b8:27:eb:bf:9d:51,2020-07-12 00:39:41.384494305,IoT-Lab,22.6,51.1
00:0f:00:70:91:0a,2020-07-12 00:39:42.889028072,IoT-Lab,19.700000762939453,76.19999694824219
b8:27:eb:bf:9d:51,2020-07-12 00:39:45.068046093,IoT-Lab,22.6,51.1
00:0f:00:70:91:0a,2020-07-12 00:39:48.850731611,IoT-Lab,19.799999237060547,76.30000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:39:49.002257109,IoT-Lab,22.6,51.1
b8:27:eb:bf:9d:51,2020-07-12 00:39:52.689315557,IoT-Lab,22.7,51.2
00:0f:00:70:91:0a,2020-07-12 00:39:53.202332497,IoT-Lab,7.0,76.30000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:39:56.375144720,IoT-Lab,22.6,51.1
00:0f:00:70:91:0a,2020-07-12 00:39:57.017530203,IoT-Lab,19.799999237060547,76.9000015258789
b8:27:eb:bf:9d:51,2020-07-12 00:40:00.060814619,IoT-Lab,22.6,51.1
00:0f:00:70:91:0a,2020-07-12 00:40:00.833115101,IoT-Lab,19.799999237060547,76.30000305175781
1c:bf:ce:15:ec:4d,2020-07-12 00:40:00.981842518,IoT-Lab,26.899999618530273,77.5
b8:27:eb:bf:9d:51,2020-07-12 00:40:03.746794224,IoT-Lab,22.6,51.1
1c:bf:ce:15:ec:4d,2020-07-12 00:40:05.325851917,IoT-Lab,27.0,77.5
00:0f:00:70:91:0a,2020-07-12 00:40:06.267859697,IoT-Lab,19.799999237060547,76.30000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:40:07.431731701,IoT-Lab,22.7,51.2
00:0f:00:70:91:0a,2020-07-12 00:40:10.084742308,IoT-Lab,19.799999237060547,76.30000305175781
1c:bf:ce:15:ec:4d,2020-07-12 00:40:10.736186028,IoT-Lab,26.899999618530273,77.5
b8:27:eb:bf:9d:51,2020-07-12 00:40:11.117882967,IoT-Lab,22.6,51.1
b8:27:eb:bf:9d:51,2020-07-12 00:40:14.803577423,IoT-Lab,22.6,51.1
1c:bf:ce:15:ec:4d,2020-07-12 00:40:16.678596497,IoT-Lab,26.899999618530273,77.5999984741211
00:0f:00:70:91:0a,2020-07-12 00:40:18.196912289,IoT-Lab,19.799999237060547,76.30000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:40:18.488449097,IoT-Lab,22.6,51.1
b8:27:eb:bf:9d:51,2020-07-12 00:40:22.174598932,IoT-Lab,22.6,51.1
00:0f:00:70:91:0a,2020-07-12 00:40:23.627948046,IoT-Lab,19.799999237060547,76.30000305175781
1c:bf:ce:15:ec:4d,2020-07-12 00:40:24.777127504,IoT-Lab,26.899999618530273,77.5
b8:27:eb:bf:9d:51,2020-07-12 00:40:25.859600067,IoT-Lab,22.7,51.2
00:0f:00:70:91:0a,2020-07-12 00:40:29.061071396,IoT-Lab,19.700000762939453,76.30000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:40:29.545411587,IoT-Lab,22.6,51.1
1c:bf:ce:15:ec:4d,2020-07-12 00:40:31.269558430,IoT-Lab,26.899999618530273,77.5
b8:27:eb:bf:9d:51,2020-07-12 00:40:33.231111765,IoT-Lab,22.6,51.1
00:0f:00:70:91:0a,2020-07-12 00:40:35.026152849,IoT-Lab,19.799999237060547,76.30000305175781
1c:bf:ce:15:ec:4d,2020-07-12 00:40:35.074426174,IoT-Lab,26.899999618530273,77.5
b8:27:eb:bf:9d:51,2020-07-12 00:40:36.915129423,IoT-Lab,22.6,51.1
00:0f:00:70:91:0a,2020-07-12 00:40:39.382074594,IoT-Lab,19.799999237060547,76.4000015258789
b8:27:eb:bf:9d:51,2020-07-12 00:40:40.600828409,IoT-Lab,22.7,51.2
1c:bf:ce:15:ec:4d,2020-07-12 00:40:43.160894156,IoT-Lab,26.899999618530273,77.69999694824219
00:0f:00:70:91:0a,2020-07-12 00:40:44.266494513,IoT-Lab,19.799999237060547,76.30000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:40:44.287599802,IoT-Lab,22.6,51.1
1c:bf:ce:15:ec:4d,2020-07-12 00:40:47.505717753,IoT-Lab,27.0,77.9000015258789
b8:27:eb:bf:9d:51,2020-07-12 00:40:47.973370790,IoT-Lab,22.6,51.1
00:0f:00:70:91:0a,2020-07-12 00:40:48.619180441,IoT-Lab,19.799999237060547,76.4000015258789
b8:27:eb:bf:9d:51,2020-07-12 00:40:51.659464359,IoT-Lab,22.6,51.1
1c:bf:ce:15:ec:4d,2020-07-12 00:40:52.380227566,IoT-Lab,26.899999618530273,78.19999694824219
00:0f:00:70:91:0a,2020-07-12 00:40:52.968815088,IoT-Lab,19.799999237060547,76.4000015258789
b8:27:eb:bf:9d:51,2020-07-12 00:40:55.345317125,IoT-Lab,22.6,51.1
00:0f:00:70:91:0a,2020-07-12 00:40:57.320917130,IoT-Lab,19.700000762939453,76.30000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:40:59.031099081,IoT-Lab,22.6,51.1
1c:bf:ce:15:ec:4d,2020-07-12 00:41:01.568951607,IoT-Lab,26.899999618530273,78.4000015258789
00:0f:00:70:91:0a,2020-07-12 00:41:02.206900835,IoT-Lab,19.700000762939453,76.30000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:41:02.717535973,IoT-Lab,22.6,51.1
b8:27:eb:bf:9d:51,2020-07-12 00:41:06.401339293,IoT-Lab,22.7,51.2
1c:bf:ce:15:ec:4d,2020-07-12 00:41:09.675591707,IoT-Lab,26.899999618530273,78.0
b8:27:eb:bf:9d:51,2020-07-12 00:41:10.085561514,IoT-Lab,22.7,51.2
b8:27:eb:bf:9d:51,2020-07-12 00:41:13.770354509,IoT-Lab,22.6,51.1
1c:bf:ce:15:ec:4d,2020-07-12 00:41:15.621714830,IoT-Lab,26.899999618530273,77.9000015258789
00:0f:00:70:91:0a,2020-07-12 00:41:15.960136890,IoT-Lab,19.700000762939453,76.19999694824219
b8:27:eb:bf:9d:51,2020-07-12 00:41:17.454104424,IoT-Lab,22.6,51.1
1c:bf:ce:15:ec:4d,2020-07-12 00:41:20.498941183,IoT-Lab,26.899999618530273,77.80000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:41:21.137803316,IoT-Lab,22.7,51.2
00:0f:00:70:91:0a,2020-07-12 00:41:22.998895884,IoT-Lab,19.700000762939453,76.30000305175781
1c:bf:ce:15:ec:4d,2020-07-12 00:41:24.307325840,IoT-Lab,26.899999618530273,77.80000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:41:24.821322441,IoT-Lab,22.6,51.1
00:0f:00:70:91:0a,2020-07-12 00:41:27.353110790,IoT-Lab,19.799999237060547,76.30000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:41:28.507513285,IoT-Lab,22.6,51.1
1c:bf:ce:15:ec:4d,2020-07-12 00:41:28.649870396,IoT-Lab,26.899999618530273,77.80000305175781
00:0f:00:70:91:0a,2020-07-12 00:41:31.170610905,IoT-Lab,19.799999237060547,76.30000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:41:32.151450872,IoT-Lab,22.6,51.1
1c:bf:ce:15:ec:4d,2020-07-12 00:41:33.527211905,IoT-Lab,27.0,77.9000015258789
b8:27:eb:bf:9d:51,2020-07-12 00:41:35.857943296,IoT-Lab,22.6,51.1
00:0f:00:70:91:0a,2020-07-12 00:41:36.059605598,IoT-Lab,19.799999237060547,76.5
b8:27:eb:bf:9d:51,2020-07-12 00:41:39.544919252,IoT-Lab,22.7,51.2
1c:bf:ce:15:ec:4d,2020-07-12 00:41:40.543280602,IoT-Lab,26.899999618530273,77.69999694824219
00:0f:00:70:91:0a,2020-07-12 00:41:40.949602365,IoT-Lab,19.799999237060547,76.4000015258789
b8:27:eb:bf:9d:51,2020-07-12 00:41:43.216261148,IoT-Lab,22.7,51.2
1c:bf:ce:15:ec:4d,2020-07-12 00:41:46.488245487,IoT-Lab,26.899999618530273,78.0
b8:27:eb:bf:9d:51,2020-07-12 00:41:46.906357527,IoT-Lab,22.6,51.1
00:0f:00:70:91:0a,2020-07-12 00:41:48.532958508,IoT-Lab,19.700000762939453,76.4000015258789
b8:27:eb:bf:9d:51,2020-07-12 00:41:50.570823193,IoT-Lab,22.6,51.1
00:0f:00:70:91:0a,2020-07-12 00:41:52.346880436,IoT-Lab,19.799999237060547,76.5
1c:bf:ce:15:ec:4d,2020-07-12 00:41:53.505067587,IoT-Lab,26.899999618530273,77.69999694824219
b8:27:eb:bf:9d:51,2020-07-12 00:41:54.234114647,IoT-Lab,22.7,51.2
00:0f:00:70:91:0a,2020-07-12 00:41:57.234710217,IoT-Lab,19.700000762939453,76.4000015258789
b8:27:eb:bf:9d:51,2020-07-12 00:41:57.937021494,IoT-Lab,22.6,51.1
1c:bf:ce:15:ec:4d,2020-07-12 00:41:58.378947973,IoT-Lab,26.899999618530273,77.69999694824219
b8:27:eb:bf:9d:51,2020-07-12 00:42:01.625158072,IoT-Lab,22.7,51.2
1c:bf:ce:15:ec:4d,2020-07-12 00:42:02.200835705,IoT-Lab,26.899999618530273,77.69999694824219
00:0f:00:70:91:0a,2020-07-12 00:42:03.197548866,IoT-Lab,19.799999237060547,76.5
b8:27:eb:bf:9d:51,2020-07-12 00:42:05.312653542,IoT-Lab,22.6,51.1
1c:bf:ce:15:ec:4d,2020-07-12 00:42:06.545171022,IoT-Lab,26.899999618530273,77.69999694824219
00:0f:00:70:91:0a,2020-07-12 00:42:08.106729269,IoT-Lab,19.799999237060547,76.5
b8:27:eb:bf:9d:51,2020-07-12 00:42:08.999927759,IoT-Lab,22.7,51.2
00:0f:00:70:91:0a,2020-07-12 00:42:11.924793243,IoT-Lab,19.799999237060547,76.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 00:42:12.686173201,IoT-Lab,22.7,51.2
1c:bf:ce:15:ec:4d,2020-07-12 00:42:13.026008844,IoT-Lab,26.899999618530273,77.80000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:42:16.370731115,IoT-Lab,22.6,51.1
00:0f:00:70:91:0a,2020-07-12 00:42:18.957284927,IoT-Lab,19.799999237060547,76.4000015258789
b8:27:eb:bf:9d:51,2020-07-12 00:42:20.056910038,IoT-Lab,22.7,51.2
1c:bf:ce:15:ec:4d,2020-07-12 00:42:22.186404705,IoT-Lab,26.899999618530273,77.80000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:42:23.743241549,IoT-Lab,22.6,51.1
b8:27:eb:bf:9d:51,2020-07-12 00:42:27.437947273,IoT-Lab,22.7,51.2
1c:bf:ce:15:ec:4d,2020-07-12 00:42:27.600275755,IoT-Lab,26.899999618530273,78.0
00:0f:00:70:91:0a,2020-07-12 00:42:28.685813665,IoT-Lab,19.700000762939453,76.4000015258789
b8:27:eb:bf:9d:51,2020-07-12 00:42:31.122456312,IoT-Lab,22.7,51.2
1c:bf:ce:15:ec:4d,2020-07-12 00:42:32.476823807,IoT-Lab,26.899999618530273,77.9000015258789
00:0f:00:70:91:0a,2020-07-12 00:42:34.111281633,IoT-Lab,19.799999237060547,76.4000015258789
b8:27:eb:bf:9d:51,2020-07-12 00:42:34.807880163,IoT-Lab,22.7,51.2
1c:bf:ce:15:ec:4d,2020-07-12 00:42:36.291200399,IoT-Lab,26.899999618530273,77.9000015258789
00:0f:00:70:91:0a,2020-07-12 00:42:37.933419704,IoT-Lab,19.799999237060547,76.5
b8:27:eb:bf:9d:51,2020-07-12 00:42:38.494091272,IoT-Lab,22.7,51.2
1c:bf:ce:15:ec:4d,2020-07-12 00:42:41.709845543,IoT-Lab,26.899999618530273,77.9000015258789
b8:27:eb:bf:9d:51,2020-07-12 00:42:42.179630041,IoT-Lab,22.7,51.2
00:0f:00:70:91:0a,2020-07-12 00:42:42.287357092,IoT-Lab,19.799999237060547,76.5
b8:27:eb:bf:9d:51,2020-07-12 00:42:45.865525484,IoT-Lab,22.7,51.2
1c:bf:ce:15:ec:4d,2020-07-12 00:42:47.657013178,IoT-Lab,26.899999618530273,77.9000015258789
00:0f:00:70:91:0a,2020-07-12 00:42:48.787778854,IoT-Lab,19.799999237060547,76.5
b8:27:eb:bf:9d:51,2020-07-12 00:42:49.553235531,IoT-Lab,22.7,51.2
b8:27:eb:bf:9d:51,2020-07-12 00:42:53.241516113,IoT-Lab,22.7,51.2
1c:bf:ce:15:ec:4d,2020-07-12 00:42:53.611696482,IoT-Lab,26.899999618530273,77.9000015258789
00:0f:00:70:91:0a,2020-07-12 00:42:54.747720718,IoT-Lab,19.799999237060547,76.4000015258789
b8:27:eb:bf:9d:51,2020-07-12 00:42:56.929520369,IoT-Lab,22.7,51.2
00:0f:00:70:91:0a,2020-07-12 00:42:59.097062826,IoT-Lab,19.799999237060547,76.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 00:43:00.617076397,IoT-Lab,22.6,51.1
1c:bf:ce:15:ec:4d,2020-07-12 00:43:01.690040350,IoT-Lab,26.899999618530273,77.69999694824219
b8:27:eb:bf:9d:51,2020-07-12 00:43:04.305386066,IoT-Lab,22.7,51.2
b8:27:eb:bf:9d:51,2020-07-12 00:43:07.991730690,IoT-Lab,22.7,51.2
1c:bf:ce:15:ec:4d,2020-07-12 00:43:09.249020576,IoT-Lab,26.899999618530273,77.69999694824219
00:0f:00:70:91:0a,2020-07-12 00:43:09.430252075,IoT-Lab,19.799999237060547,76.30000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:43:11.679566622,IoT-Lab,22.7,51.2
b8:27:eb:bf:9d:51,2020-07-12 00:43:15.367415905,IoT-Lab,22.7,51.2
00:0f:00:70:91:0a,2020-07-12 00:43:15.417856216,IoT-Lab,19.700000762939453,76.19999694824219
1c:bf:ce:15:ec:4d,2020-07-12 00:43:16.800964355,IoT-Lab,26.899999618530273,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 00:43:19.047865391,IoT-Lab,22.7,51.2
1c:bf:ce:15:ec:4d,2020-07-12 00:43:21.153142929,IoT-Lab,26.899999618530273,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 00:43:22.733948231,IoT-Lab,22.7,51.3
00:0f:00:70:91:0a,2020-07-12 00:43:23.003033400,IoT-Lab,19.799999237060547,76.30000305175781
1c:bf:ce:15:ec:4d,2020-07-12 00:43:25.497542858,IoT-Lab,26.899999618530273,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 00:43:26.419844151,IoT-Lab,22.7,51.2
1c:bf:ce:15:ec:4d,2020-07-12 00:43:29.841035843,IoT-Lab,26.899999618530273,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 00:43:30.105521917,IoT-Lab,22.6,51.2
00:0f:00:70:91:0a,2020-07-12 00:43:30.580205679,IoT-Lab,19.799999237060547,76.19999694824219
1c:bf:ce:15:ec:4d,2020-07-12 00:43:33.649547815,IoT-Lab,26.899999618530273,78.30000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:43:33.790526152,IoT-Lab,22.6,51.2
00:0f:00:70:91:0a,2020-07-12 00:43:34.938709497,IoT-Lab,19.799999237060547,76.30000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:43:37.468137264,IoT-Lab,22.7,51.2
00:0f:00:70:91:0a,2020-07-12 00:43:39.290273666,IoT-Lab,19.799999237060547,76.30000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:43:41.154038906,IoT-Lab,22.7,51.2
1c:bf:ce:15:ec:4d,2020-07-12 00:43:41.204616070,IoT-Lab,26.899999618530273,77.5999984741211
00:0f:00:70:91:0a,2020-07-12 00:43:43.642278910,IoT-Lab,19.799999237060547,76.30000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:43:44.839202166,IoT-Lab,22.7,51.2
b8:27:eb:bf:9d:51,2020-07-12 00:43:48.525161266,IoT-Lab,22.7,51.2
00:0f:00:70:91:0a,2020-07-12 00:43:48.532686471,IoT-Lab,19.799999237060547,76.4000015258789
1c:bf:ce:15:ec:4d,2020-07-12 00:43:50.353399992,IoT-Lab,26.899999618530273,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 00:43:52.190026283,IoT-Lab,22.7,51.2
1c:bf:ce:15:ec:4d,2020-07-12 00:43:55.766042948,IoT-Lab,26.899999618530273,77.5
b8:27:eb:bf:9d:51,2020-07-12 00:43:55.875036478,IoT-Lab,22.7,51.2
b8:27:eb:bf:9d:51,2020-07-12 00:43:59.560801506,IoT-Lab,22.7,51.2
1c:bf:ce:15:ec:4d,2020-07-12 00:44:01.186467886,IoT-Lab,26.899999618530273,77.5999984741211
00:0f:00:70:91:0a,2020-07-12 00:44:01.213731766,IoT-Lab,19.799999237060547,76.4000015258789
b8:27:eb:bf:9d:51,2020-07-12 00:44:03.246780157,IoT-Lab,22.7,51.2
1c:bf:ce:15:ec:4d,2020-07-12 00:44:06.108803988,IoT-Lab,26.899999618530273,77.5
b8:27:eb:bf:9d:51,2020-07-12 00:44:06.932518005,IoT-Lab,22.7,51.2
00:0f:00:70:91:0a,2020-07-12 00:44:07.176919699,IoT-Lab,19.799999237060547,76.4000015258789
1c:bf:ce:15:ec:4d,2020-07-12 00:44:09.917294502,IoT-Lab,26.899999618530273,77.5
b8:27:eb:bf:9d:51,2020-07-12 00:44:10.618370056,IoT-Lab,22.6,51.2
b8:27:eb:bf:9d:51,2020-07-12 00:44:14.199856043,IoT-Lab,22.7,51.2
00:0f:00:70:91:0a,2020-07-12 00:44:15.290290117,IoT-Lab,19.799999237060547,76.30000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:44:17.894413710,IoT-Lab,22.6,51.1
00:0f:00:70:91:0a,2020-07-12 00:44:20.178349972,IoT-Lab,19.799999237060547,76.4000015258789
1c:bf:ce:15:ec:4d,2020-07-12 00:44:20.660545588,IoT-Lab,26.899999618530273,77.5
b8:27:eb:bf:9d:51,2020-07-12 00:44:21.580225945,IoT-Lab,22.7,51.2
00:0f:00:70:91:0a,2020-07-12 00:44:24.527410984,IoT-Lab,19.799999237060547,76.4000015258789
b8:27:eb:bf:9d:51,2020-07-12 00:44:25.266253709,IoT-Lab,22.7,51.2
